ArresteeID,arrests__arrest_year,ArrestNumber,arrests__weapon
101792301.0,2018,18-036012,Unarmed
101467219.0,2018,18-043650,Knife - Other
101467219.0,2018,18-025500,Unarmed
101701181.0,2018,18-025051,Unarmed
101525431.0,2018,18-005237,Unarmed
101828108.0,2018,18-040200,Unarmed
101848694.0,2018,18-042801,Unarmed
25703282.0,2018,18-033793,Unarmed
101730347.0,2018,18-028574,Unarmed
101687690.0,2018,18-023548,Unarmed
101629928.0,2018,18-016856,Unarmed
101832508.0,2018,18-040787,Unarmed
101769335.0,2018,18-033465,Knife - Pocket
101769335.0,2018,18-033368,Unarmed
101777360.0,2018,18-034266,Unarmed
101004163.0,2018,18-041308,Unarmed
101840771.0,2018,18-041809,Unarmed
101453386.0,2020,20-017981,Unarmed
101539919.0,2020,20-017981,Unarmed
101453386.0,2020,20-020335,Unarmed
101539919.0,2020,20-020335,Unarmed
101453386.0,2018,18-006786,Unarmed
101539919.0,2018,18-006786,Unarmed
101453386.0,2019,19-042547,Unarmed
101539919.0,2019,19-042547,Unarmed
101559700.0,2018,18-008961,Unarmed
101672578.0,2019,19-043981,Unarmed
101672578.0,2018,18-021691,Unarmed
101681427.0,2018,18-022743,Unarmed
101516301.0,2018,18-004184,None
101821257.0,2018,18-039351,Unarmed
101686551.0,2018,18-039207,Unarmed
101686551.0,2018,18-023335,Unarmed
101589601.0,2018,18-012396,Unarmed
101855672.0,2018,18-043660,Unarmed
101666378.0,2018,18-020962,Unarmed
100319552.0,2018,18-043452,Unarmed
43035050.0,2018,18-007895,Unarmed
101696880.0,2018,18-024555,Handgun
101613211.0,2018,18-014936,Unarmed
101749950.0,2018,18-033300,Unarmed
101768786.0,2018,18-033300,Unarmed
101749950.0,2018,18-031010,Unarmed
101768786.0,2018,18-031010,Unarmed
101613601.0,2018,18-014976,Unarmed
13062885.0,2018,18-015642,Unarmed
101100520.0,2018,18-038982,Unarmed
101562563.0,2018,18-009279,Unarmed
101539772.0,2018,18-006727,Unarmed
101766052.0,2018,18-032978,Unarmed
101531823.0,2018,18-032978,Unarmed
101808835.0,2018,18-032978,Unarmed
101878891.0,2018,18-032978,Unarmed
101766052.0,2018,18-037881,Unarmed
101531823.0,2018,18-037881,Unarmed
101808835.0,2018,18-037881,Unarmed
101878891.0,2018,18-037881,Unarmed
101766052.0,2019,19-000874,Unarmed
101531823.0,2019,19-000874,Unarmed
101808835.0,2019,19-000874,Unarmed
101878891.0,2019,19-000874,Unarmed
101766052.0,2018,18-005837,Unarmed
101531823.0,2018,18-005837,Unarmed
101808835.0,2018,18-005837,Unarmed
101878891.0,2018,18-005837,Unarmed
101713543.0,2018,18-026523,Unarmed
101653808.0,2018,18-026523,Unarmed
101713543.0,2018,18-019427,Unarmed
101653808.0,2018,18-019427,Unarmed
101697806.0,2018,18-030422,Unarmed
101697806.0,2018,18-024681,Unarmed
25247441.0,2018,18-032801,Unarmed
101787795.0,2018,18-035497,Handgun
10164908.0,2018,18-040005,Unarmed
13212736.0,2018,18-045701,Handgun
7792668.0,2018,18-044599,Unarmed
101810938.0,2018,18-038100,Unarmed
101624721.0,2018,18-016238,Unarmed
101770697.0,2018,18-033553,Unarmed
101710210.0,2018,18-026135,Unarmed
101695546.0,2018,18-024389,Unarmed
101562010.0,2018,18-014155,Unarmed
8011344.0,2018,18-012177,Knife - Pocket
101522744.0,2018,18-004929,None
101583037.0,2018,18-011600,Unarmed
101460370.0,2017,17-050702,None
101460370.0,2017,17-049044,None
101460370.0,2018,18-000324,None
101726541.0,2018,18-028171,Unarmed
101635369.0,2018,18-017375,Unarmed
101742818.0,2018,18-030091,Unarmed
101641880.0,2018,18-025904,Unarmed
101656295.0,2018,18-019772,Unarmed
101564131.0,2018,18-017965,Unarmed
101740664.0,2018,18-029856,Unarmed
100353860.0,2018,18-022301,Handgun
101669446.0,2018,18-021277,Unarmed
101721466.0,2018,18-027633,Unarmed
101611646.0,2018,18-014747,Unarmed
101582477.0,2018,18-011522,Unarmed
12446251.0,2018,18-036880,Unarmed
101687444.0,2018,18-023474,Unarmed
100048930.0,2018,18-008214,Unarmed
101831617.0,2018,18-040621,Handgun
45124651.0,2018,18-015457,Unarmed
101521105.0,2018,18-004743,None
101519178.0,2018,18-004528,None
101722525.0,2018,18-027762,Unarmed
101754147.0,2018,18-031480,Unarmed
101713499.0,2018,18-026521,Unarmed
101300469.0,2018,18-045173,Unarmed
101627241.0,2018,18-045173,Unarmed
101300469.0,2019,19-008002,Knife - Other
101627241.0,2019,19-008002,Knife - Other
101486336.0,2018,18-000358,None
25218920.0,2018,18-000366,Other
100523152.0,2018,18-016332,Unarmed
101586367.0,2018,18-012008,Unarmed
101653907.0,2018,18-019452,Unarmed
101520997.0,2018,18-004716,Knife - Pocket
101687710.0,2018,18-023560,Unarmed
10556501.0,2018,18-019793,Unarmed
10556501.0,2021,21-005926,Unarmed
101739282.0,2018,18-029712,Unarmed
101591091.0,2018,18-012541,Unarmed
101803065.0,2018,18-037231,Unarmed
101540447.0,2018,18-006861,Unarmed
101747109.0,2018,18-030669,Unarmed
101822977.0,2018,18-039578,Unarmed
101504393.0,2018,18-002938,None
101716919.0,2018,18-026941,Unarmed
101620698.0,2018,18-015771,Handgun
101628390.0,2018,18-016687,Unarmed
10179010.0,2018,18-029556,Unarmed
10179010.0,2017,17-027166,None
101574166.0,2018,18-010574,Unarmed
101712623.0,2018,18-026390,Unarmed
101850667.0,2019,19-015980,Unarmed
101992457.0,2019,19-015980,Unarmed
101850667.0,2018,18-043043,Unarmed
101992457.0,2018,18-043043,Unarmed
101816115.0,2018,18-038708,Unarmed
48060809.0,2018,18-030513,Unarmed
101471672.0,2018,18-034466,Unarmed
101573100.0,2018,18-010437,Unarmed
101799510.0,2018,18-036895,Unarmed
101580071.0,2018,18-011268,Unarmed
101772141.0,2018,18-033728,Unarmed
101651820.0,2018,18-019198,Unarmed
101315565.0,2018,18-019198,Unarmed
101651820.0,2017,17-029831,None
101315565.0,2017,17-029831,None
101575222.0,2018,18-010674,Unarmed
101822937.0,2018,18-039572,Unarmed
101708808.0,2018,18-025985,Knife - Pocket
101574519.0,2018,18-010619,Unarmed
101735051.0,2018,18-029188,Unarmed
101668548.0,2018,18-021170,Unarmed
101494952.0,2018,18-001361,None
101678238.0,2018,18-022369,Handgun
101451510.0,2018,18-000686,None
101451510.0,2017,17-047883,None
20533556.0,2020,20-031265,Unarmed
20533556.0,2018,18-011945,Unarmed
101628011.0,2018,18-016655,Unarmed
43035069.0,2018,18-044095,Unarmed
101843777.0,2018,18-042177,Unarmed
101548271.0,2018,18-007733,Unarmed
45094675.0,2018,18-027118,Unarmed
101331290.0,2017,17-031970,None
101331290.0,2018,18-012493,Unarmed
101819567.0,2018,18-039135,Unarmed
100736562.0,2018,18-036918,Unarmed
101526272.0,2018,18-005357,Unarmed
101558543.0,2018,18-008827,Unarmed
101807364.0,2018,18-037711,Unarmed
100704241.0,2018,18-022733,Unarmed
101682313.0,2018,18-022733,Unarmed
100704241.0,2018,18-022836,Unarmed
101682313.0,2018,18-022836,Unarmed
100704241.0,2018,18-022903,Unarmed
101682313.0,2018,18-022903,Unarmed
100704241.0,2016,16-002619,Hands/Feet
101682313.0,2016,16-002619,Hands/Feet
101730996.0,2018,18-028673,Unarmed
101640028.0,2018,18-017947,Unarmed
101234050.0,2018,18-003120,None
100834193.0,2018,18-014473,Handgun
101705347.0,2018,18-025581,Handgun
100453311.0,2018,18-016243,Unarmed
101635567.0,2018,18-017384,Unarmed
101864216.0,2018,18-044899,Unarmed
101890942.0,2019,19-002430,Unarmed
101759919.0,2019,19-002430,Unarmed
101890942.0,2018,18-032254,Unarmed
101759919.0,2018,18-032254,Unarmed
13026048.0,2018,18-001433,None
101102995.0,2018,18-003156,None
101860692.0,2018,18-044335,Unarmed
101678003.0,2018,18-022331,Unarmed
101680595.0,2018,18-022649,Unarmed
15011164.0,2018,18-031486,Unarmed
101868525.0,2018,18-045407,Unarmed
101637640.0,2018,18-017621,Club
101714583.0,2018,18-026674,Unarmed
101806248.0,2018,18-037560,Unarmed
101524036.0,2018,18-005071,Unarmed
101853793.0,2018,18-043441,Unarmed
101309712.0,2018,18-027714,Handgun
101761228.0,2018,18-032386,Unarmed
101540045.0,2018,18-006807,Unarmed
101454243.0,2018,18-019428,Unarmed
101438623.0,2018,18-019428,Unarmed
101454243.0,2017,17-046207,Knife - Pocket
101438623.0,2017,17-046207,Knife - Pocket
101687316.0,2018,18-023456,Unarmed
101785527.0,2018,18-035205,Unarmed
101587987.0,2018,18-012641,Unarmed
101587987.0,2018,18-012192,Unarmed
101738881.0,2018,18-029663,Unarmed
101760226.0,2018,18-032274,Firearm (Type Not Stated)
101540730.0,2018,18-006893,Unarmed
101863517.0,2018,18-044774,Unarmed
101627773.0,2018,18-016617,Unarmed
101627773.0,2017,17-032082,None
101498150.0,2018,18-001818,None
101853379.0,2018,18-043396,Unarmed
101758249.0,2018,18-032043,Unarmed
45066270.0,2018,18-042312,Unarmed
101746068.0,2018,18-030505,Unarmed
101357070.0,2017,17-035418,None
101357070.0,2018,18-017399,Unarmed
101357070.0,2018,18-025828,Unarmed
101532386.0,2018,18-005902,Unarmed
101701749.0,2018,18-025118,Unarmed
101567414.0,2018,18-010780,Unarmed
48086289.0,2018,18-038294,Unarmed
101695407.0,2018,18-024382,Unarmed
100096239.0,2018,18-011067,Unarmed
101831685.0,2018,18-040640,Unarmed
101638794.0,2018,18-017795,Unarmed
101538114.0,2018,18-006488,Unarmed
101825555.0,2018,18-034968,Knife - Pocket
101825555.0,2018,18-039888,Unarmed
101552679.0,2018,18-017041,Unarmed
101751395.0,2018,18-031168,Unarmed
101575533.0,2018,18-010725,Unarmed
101615691.0,2018,18-015200,Unarmed
101601651.0,2018,18-013611,Unarmed
101823036.0,2018,18-039583,Unarmed
101856045.0,2018,18-043712,Unarmed
101785904.0,2018,18-035260,Unarmed
9886343.0,2018,18-036165,Handgun
101819475.0,2018,18-039112,Unarmed
101508297.0,2018,18-003116,None
47005655.0,2018,18-013908,Unarmed
101575682.0,2018,18-010750,Unarmed
101509377.0,2018,18-003280,None
25676417.0,2018,18-019245,Handgun
101646835.0,2018,18-018694,Unarmed
101838577.0,2018,18-041556,Unarmed
101853383.0,2018,18-043401,Unarmed
101814013.0,2018,18-038454,Unarmed
48035956.0,2018,18-043033,Unarmed
8007991.0,2018,18-035429,Unarmed
101866137.0,2018,18-045163,Unarmed
101664982.0,2018,18-020820,Unarmed
100147846.0,2018,18-034513,Unarmed
101624041.0,2018,18-016178,Unarmed
101850048.0,2018,18-042982,Unarmed
101196124.0,2018,18-011327,Unarmed
101864563.0,2018,18-044934,Unarmed
101540353.0,2018,18-006845,Unarmed
101804572.0,2018,18-037391,Unarmed
101611691.0,2018,18-014750,Unarmed
101562986.0,2018,18-013776,Unarmed
101604247.0,2018,18-013959,Unarmed
101783397.0,2018,18-035017,Unarmed
100274468.0,2018,18-024679,Unarmed
101566422.0,2018,18-009748,Unarmed
101677978.0,2018,18-022314,Unarmed
101532938.0,2018,18-005959,Shotgun
101532938.0,2019,19-029905,Handgun
101754587.0,2018,18-031563,Unarmed
101663083.0,2018,18-020617,Unarmed
101798134.0,2018,18-036728,Unarmed
15367439.0,2018,18-036344,Unarmed
101657730.0,2018,18-019927,Unarmed
101671313.0,2018,18-019927,Unarmed
101657730.0,2018,18-021538,Unarmed
101671313.0,2018,18-021538,Unarmed
101844827.0,2018,18-042325,Unarmed
101605727.0,2018,18-014136,Unarmed
101329039.0,2018,18-042925,Knife - Pocket
101614652.0,2018,18-038839,Unarmed
101713986.0,2018,18-026601,Unarmed
101596806.0,2018,18-013120,Unarmed
101751357.0,2018,18-031163,Unarmed
101813218.0,2018,18-038356,Unarmed
101563258.0,2018,18-009362,Unarmed
101743986.0,2018,18-030237,Knife - Pocket
101573443.0,2018,18-010489,Unarmed
101503195.0,2018,18-002454,None
101785396.0,2018,18-035186,Unarmed
101540547.0,2018,18-006862,Unarmed
10454747.0,2018,18-012401,Unarmed
101620158.0,2018,18-015699,Unarmed
101652230.0,2018,18-019236,Unarmed
101744147.0,2018,18-030255,Unarmed
101851029.0,2018,18-043101,Unarmed
101516312.0,2018,18-004185,None
101562605.0,2018,18-009290,Unarmed
101839353.0,2018,18-041646,Unarmed
101832490.0,2018,18-040758,Unarmed
101805421.0,2018,18-037480,Unarmed
101697499.0,2018,18-024652,Unarmed
101671204.0,2018,18-021516,Unarmed
42021347.0,2018,18-008495,Unarmed
101604598.0,2018,18-014015,Unarmed
9654184.0,2018,18-044321,Unarmed
101684152.0,2018,18-023062,Unarmed
101714084.0,2018,18-026597,Unarmed
101538926.0,2018,18-006620,Unarmed
15124817.0,2018,18-014789,Handgun
10231616.0,2018,18-015279,Unarmed
3102471.0,2018,18-019652,Unarmed
101622923.0,2018,18-016055,Unarmed
101752207.0,2018,18-031260,Unarmed
101825657.0,2018,18-039910,Unarmed
101507831.0,2018,18-003056,None
101787233.0,2018,18-035428,Knife - Pocket
100670703.0,2018,18-033162,Unarmed
101670464.0,2018,18-021401,Unarmed
101694062.0,2018,18-024193,Handgun
100302089.0,2018,18-022752,Handgun
101800491.0,2018,18-037004,Unarmed
101661697.0,2018,18-020395,Unarmed
25376684.0,2018,18-042880,Unarmed
101533804.0,2018,18-006061,Unarmed
101588639.0,2018,18-012256,Unarmed
101576193.0,2018,18-010805,Unarmed
101707728.0,2018,18-025868,Unarmed
101565486.0,2018,18-009631,Unarmed
101697428.0,2018,18-024632,Unarmed
101641606.0,2018,18-018120,Unarmed
101565595.0,2018,18-009632,Handgun
101538070.0,2018,18-006468,Unarmed
101821015.0,2018,18-039319,Unarmed
101511378.0,2018,18-003519,None
8311473.0,2018,18-033987,Unarmed
101864649.0,2018,18-044969,Handgun
101678823.0,2018,18-022417,Unarmed
101750736.0,2018,18-022417,Unarmed
101868325.0,2018,18-045375,Unarmed
101728300.0,2018,18-028365,Unarmed
8314375.0,2018,18-019178,Unarmed
101870196.0,2018,18-045653,Unarmed
101804946.0,2018,18-037427,Unarmed
101753320.0,2018,18-031379,Unarmed
101671852.0,2018,18-021599,Handgun
101808146.0,2018,18-037813,Unarmed
42009081.0,2018,18-024668,Unarmed
101810937.0,2018,18-038097,Unarmed
101496200.0,2018,18-001590,None
10464070.0,2018,18-008670,Handgun
101544435.0,2018,18-007288,Unarmed
101493174.0,2018,18-001185,Knife - Pocket
101846016.0,2018,18-042457,Unarmed
101829142.0,2018,18-040302,Unarmed
101613261.0,2018,18-014938,Unarmed
101721216.0,2018,18-027586,Handgun
101638159.0,2018,18-017711,Unarmed
101552475.0,2018,18-008236,Unarmed
101574566.0,2018,18-010626,Unarmed
101778555.0,2018,18-034407,Unarmed
101736970.0,2018,18-037323,Club
13101837.0,2018,18-026625,Unarmed
101321354.0,2018,18-023789,Unarmed
101727938.0,2018,18-028315,Unarmed
101498216.0,2018,18-001824,None
26212241.0,2018,18-018677,Unarmed
101857529.0,2018,18-043933,Unarmed
101574854.0,2018,18-010641,Gun
101749490.0,2018,18-030968,Unarmed
101159982.0,2018,18-007918,Handgun
9133793.0,2018,18-043972,Unarmed
101783620.0,2018,18-034965,Unarmed
101618509.0,2018,18-019544,Unarmed
101611236.0,2018,18-014681,Unarmed
101634858.0,2018,18-017316,Unarmed
101792041.0,2018,18-035979,Knife - Other
101637377.0,2018,18-017611,Unarmed
101742280.0,2018,18-030054,Unarmed
101862823.0,2018,18-044625,Handgun
10550824.0,2018,18-001540,None
101662154.0,2018,18-020465,Other Firearm
101756071.0,2018,18-031786,Unarmed
101555353.0,2018,18-008463,Unarmed
8037712.0,2018,18-010526,Unarmed
101515927.0,2018,18-009897,Unarmed
101515927.0,2018,18-004135,None
101523567.0,2018,18-005020,Unarmed
101847294.0,2018,18-042618,Unarmed
100146256.0,2018,18-007242,Unarmed
101526120.0,2018,18-005333,Unarmed
100879274.0,2016,16-026321,None
100879274.0,2018,18-036114,Unarmed
100619236.0,2018,18-042622,Unarmed
100619236.0,2020,20-038919,Unarmed
101574142.0,2018,18-010567,Unarmed
101755382.0,2018,18-031685,Unarmed
101738724.0,2018,18-029631,Unarmed
101561415.0,2018,18-019301,Knife - Pocket
101566851.0,2018,18-009790,Unarmed
101482230.0,2018,18-009610,Unarmed
101671899.0,2018,18-021607,Unarmed
101671899.0,2018,18-031095,Unarmed
101681387.0,2018,18-022736,Unarmed
101747348.0,2018,18-030709,Unarmed
101513053.0,2018,18-003711,None
101847043.0,2018,18-042607,Unarmed
101470450.0,2018,18-000684,None
101477786.0,2018,18-000684,None
101470450.0,2017,17-050306,None
101477786.0,2017,17-050306,None
101470450.0,2017,17-051216,None
101477786.0,2017,17-051216,None
101470450.0,2018,18-006490,Unarmed
101477786.0,2018,18-006490,Unarmed
101864515.0,2018,18-044950,Unarmed
101682902.0,2018,18-022913,Unarmed
101542038.0,2018,18-007016,Unarmed
101808269.0,2018,18-037826,Unarmed
101661594.0,2018,18-020381,Unarmed
10671845.0,2018,18-029968,Unarmed
101646611.0,2018,18-018654,Unarmed
101585986.0,2018,18-011926,Unarmed
101680257.0,2018,18-022595,Unarmed
101837710.0,2018,18-041441,Unarmed
101503116.0,2018,18-002443,None
101600312.0,2018,18-013479,Unarmed
100115778.0,2018,18-045167,Unarmed
101850706.0,2018,18-043042,Knife - Pocket
101542918.0,2018,18-007137,Unarmed
101723918.0,2018,18-027930,Unarmed
101583895.0,2018,18-011682,Unarmed
101638656.0,2018,18-017772,Unarmed
101550504.0,2018,18-008064,Unarmed
101850938.0,2018,18-043076,Unarmed
101543801.0,2018,18-007232,Unarmed
101489236.0,2018,18-000714,None
101806942.0,2018,18-038012,Unarmed
101806942.0,2018,18-037661,Unarmed
101759890.0,2018,18-032253,Knife - Pocket
101847581.0,2018,18-042650,Unarmed
101799099.0,2018,18-036847,Unarmed
101618875.0,2018,18-015563,Unarmed
100440619.0,2018,18-019969,Unarmed
101832460.0,2018,18-040759,Handgun
101793050.0,2018,18-036113,Unarmed
100981247.0,2018,18-015570,Unarmed
101684883.0,2018,18-023141,Unarmed
101852868.0,2018,18-043327,Unarmed
101796714.0,2018,18-036560,Unarmed
101615238.0,2018,18-015157,Unarmed
101698840.0,2018,18-024798,Unarmed
9232966.0,2018,18-023579,Unarmed
101579971.0,2018,18-011239,Unarmed
101660459.0,2018,18-020223,Unarmed
101669779.0,2018,18-021315,Unarmed
101833349.0,2018,18-040895,Unarmed
9245887.0,2018,18-009677,Unarmed
101836762.0,2018,18-041304,Unarmed
101639436.0,2018,18-017870,Unarmed
101844252.0,2018,18-042249,Handgun
101707778.0,2018,18-025874,Unarmed
11737650.0,2018,18-028216,Unarmed
101846899.0,2018,18-042574,Unarmed
101664391.0,2018,18-020775,Unarmed
101808196.0,2018,18-037819,Unarmed
101858244.0,2018,18-044054,Unarmed
101512395.0,2018,18-003627,Hands/Feet
101572494.0,2018,18-010354,Knife - Pocket
101781490.0,2018,18-034738,Unarmed
101722565.0,2018,18-027760,Unarmed
101807546.0,2018,18-037733,Unarmed
101535586.0,2018,18-006233,Unarmed
101483561.0,2018,18-000011,None
101560871.0,2018,18-009092,Unarmed
101664741.0,2018,18-020798,Unarmed
101762111.0,2018,18-032498,Unarmed
101709223.0,2018,18-026027,Unarmed
101688603.0,2018,18-023648,Unarmed
101672479.0,2018,18-021679,Unarmed
101577696.0,2018,18-010987,Unarmed
101576440.0,2018,18-010850,Unarmed
101505998.0,2018,18-002821,Other
101270166.0,2018,18-013599,Unarmed
101270166.0,2018,18-005355,Unarmed
101739240.0,2018,18-029706,Unarmed
101718073.0,2018,18-027087,Unarmed
101497892.0,2018,18-001790,None
101524754.0,2018,18-005153,Unarmed
101630905.0,2018,18-016940,Unarmed
101494304.0,2018,18-001315,None
101833112.0,2018,18-040859,Unarmed
101583060.0,2018,18-011590,Unarmed
100478576.0,2018,18-037165,Unarmed
101786907.0,2018,18-035389,Unarmed
101700157.0,2018,18-024928,Unarmed
101554716.0,2018,18-008405,Unarmed
101695897.0,2018,18-024423,Unarmed
101261843.0,2018,18-027782,Unarmed
101261843.0,2019,19-045502,Unarmed
101719510.0,2018,18-027323,Unarmed
101685694.0,2018,18-023228,Unarmed
101530302.0,2018,18-005706,Unarmed
101505446.0,2018,18-002751,None
101538769.0,2018,18-006603,Unarmed
101686554.0,2018,18-023344,Unarmed
101550635.0,2018,18-008077,Unarmed
101783268.0,2018,18-034935,Unarmed
101559907.0,2018,18-008992,Unarmed
101771049.0,2018,18-033598,Unarmed
101605780.0,2020,20-027341,Unarmed
101605780.0,2018,18-014151,Unarmed
101489653.0,2018,18-000761,Hands/Feet
101567906.0,2018,18-009932,Unarmed
101704557.0,2018,18-025457,Unarmed
101639774.0,2018,18-017930,Unarmed
101617819.0,2018,18-015410,Unarmed
101729800.0,2018,18-028537,Unarmed
100605818.0,2018,18-007763,Handgun
101600620.0,2018,18-022537,Unarmed
101590896.0,2018,18-012524,Unarmed
101702233.0,2018,18-032402,Unarmed
101702233.0,2018,18-032200,Unarmed
101862353.0,2018,18-044521,Unarmed
101596522.0,2018,18-013085,Handgun
101692934.0,2018,18-024090,Unarmed
101680776.0,2018,18-022667,Unarmed
101855493.0,2018,18-043645,Unarmed
101637983.0,2018,18-017656,Unarmed
101430309.0,2017,17-045146,None
101430309.0,2018,18-017906,Unarmed
15063272.0,2018,18-024709,Handgun
101856395.0,2018,18-043746,Handgun
101722723.0,2018,18-027797,Unarmed
101828710.0,2018,18-043911,Unarmed
101781596.0,2018,18-034750,Unarmed
101782906.0,2018,18-034876,Unarmed
100757125.0,2018,18-031944,Unarmed
100757125.0,2016,16-009683,None
100230556.0,2018,18-041749,Unarmed
4892498.0,2018,18-022066,Gun
101515408.0,2018,18-004037,None
101680681.0,2018,18-022653,Unarmed
101747658.0,2018,18-030757,Unarmed
101781363.0,2018,18-034728,Unarmed
101762834.0,2018,18-032595,Unarmed
101478581.0,2018,18-032338,Unarmed
101788776.0,2018,18-035588,Unarmed
101784346.0,2018,18-035050,Handgun
101655224.0,2018,18-019644,Unarmed
101496637.0,2018,18-001641,Hands/Feet
101505117.0,2018,18-002706,Hands/Feet
101508818.0,2018,18-003201,None
101575368.0,2018,18-010707,Unarmed
100775935.0,2018,18-037457,Unarmed
100606953.0,2018,18-039292,Unarmed
101826428.0,2018,18-040022,Unarmed
101847321.0,2018,18-042620,Unarmed
100155255.0,2018,18-036276,Unarmed
101425012.0,2018,18-019281,Unarmed
101589352.0,2018,18-012347,Unarmed
101703933.0,2018,18-025377,Unarmed
101680419.0,2018,18-022625,Unarmed
7686313.0,2018,18-023958,Unarmed
7686313.0,2018,18-025892,Unarmed
101485401.0,2018,18-000234,None
101678277.0,2018,18-022339,Unarmed
